229.64679,204.42702,84.19591,6494
227.91032,244.35973,88.128815,6452
249.35252,213.55167,80.11884,6433
236.89555,239.21034,90.94951,6383
239.11484,190.80215,64.136604,6344
201.05608,210.03932,35.792072,6557
231.66954,204.3619,5.7362733,6572
231.95724,197.65594,64.301216,6614
212.74237,211.67967,57.921387,6645
177.42859,229.80145,6.07943,6322
184.28271,228.55547,53.02994,6340
209.52957,247.69963,47.248158,6349
185.13239,247.56487,45.15086,6372
204.72826,206.51636,22.356823,6489
212.5574,230.55043,4.7396917,6516
199.3521,241.49039,28.440823,6547
207.93704,231.51991,28.80199,6639
180.77426,198.93185,43.73511,6679
127.25734,219.28629,45.795296,6314
128.21365,213.95172,40.940594,6409
180.34442,243.60936,94.065956,6414
178.1933,207.66214,82.35263,6514
127.38073,228.01418,14.926454,6566
139.86815,233.69461,117.05883,6580
149.71054,215.61014,35.34429,6655
164.86253,232.3968,116.42506,6662
143.65184,238.662,113.224014,6674
155.41362,145.34296,105.52345,6306
142.1493,146.6448,120.90401,6364
180.93352,144.3042,90.959526,6417
146.07193,168.57751,63.658497,6528
145.6261,131.75464,120.699455,6532
146.76315,164.22906,119.67209,6599
175.70282,158.7947,88.66219,6674
197.84583,154.48773,41.70329,6417
216.53319,160.31859,29.826176,6447
202.68974,126.92826,47.165302,6463
176.31857,148.8971,48.71243,6528
215.3296,139.87822,53.63689,6567
166.07428,171.42842,3.667905,6594
204.52611,165.92152,16.433632,6659
206.37152,179.97635,42.70394,6689
203.77948,2.9876227,130.73497,6323
229.78448,31.545893,125.16919,6411
216.8198,12.810671,152.34895,6502
198.03876,30.747278,174.91362,6604
205.64055,3.981827,153.48856,6652
228.797,49.43307,170.31364,6672
198.23508,52.95364,166.72876,6688
216.88116,102.857346,170.56224,6420
158.27026,88.91543,179.74068,6550
167.91049,115.27654,151.54561,6643
175.38538,103.73423,136.64847,6656
195.16048,115.588295,179.71094,6677
206.69142,113.26149,184.2529,6691
156.93845,25.083448,176.82797,6417
185.30954,55.57404,159.66518,6419
185.05878,13.637224,210.55779,6464
186.71509,9.679569,247.76303,6504
166.16423,6.483321,186.47516,6526
131.87985,12.42976,208.15034,6560
149.94366,9.175988,168.31337,6614
125.62252,9.028373,238.90643,6663
122.56171,43.747173,176.67276,6336
119.65837,55.1355,150.7079,6371
67.97016,61.128883,185.08652,6391
126.7953,0.3639242,149.28207,6400
178.30614,51.889034,151.21245,6410
94.59597,0.8041553,127.59463,6447
153.65416,26.299715,133.51,6499
113.99073,54.848186,182.22592,6533
158.2276,59.391956,150.41272,6621
106.541626,52.989227,248.23642,6322
93.72347,92.2042,190.69913,6373
69.62394,88.55526,206.81868,6459
112.25466,65.106,231.03944,6460
97.83223,61.57274,192.01585,6463
100.00184,68.33786,229.94682,6514
84.82125,82.73846,242.03668,6517
116.96794,53.37337,239.5618,6604
107.90341,53.75543,198.76428,6630
124.336655,43.335217,221.55977,6653
71.94077,88.47322,209.52513,6660
107.07939,68.78197,231.73701,6667
104.623085,79.02116,191.66908,6690
108.23977,100.334854,196.89961,6341
97.815926,122.98156,249.91408,6354
74.21718,114.734795,208.11595,6354
72.62168,110.41239,237.60463,6389
109.20393,123.130844,166.64352,6408
79.30515,112.753136,223.54117,6425
98.95896,64.12471,184.33876,6429
102.793846,101.735466,228.99858,6465
115.34159,96.00447,206.74065,6467
112.25239,114.77009,213.96735,6520
121.53107,96.42805,136.23053,6541
82.95029,88.38141,171.10056,6564
71.42453,110.31675,189.09825,6567
87.41503,93.21144,178.79276,6572
